Date of collision,Grid,Number of Incidents,Implied vehicules,Serious injury,Light injury,Total victims,Trucks and car,Heavy tractor,Tool equipment,Bus,Bicycle,Moped,Motorcycle,Emergency vehicule,Snowmobile,VHR,Other types,Non-Precise vehicule,Pedestrian death,Pedestrian injury,Pedestrian victims,Motorcycle death,Motorcycle injuries,Motorcycle victims,Bicycle death,Bicycle injury,Bicycle victims,Severity: Inferior damages,Severity: Material damages,Severity: Serious injury,Severity: Light injury,Severity: Death
2012-01-16,GRID_45.541666485|-73.625002695,33,67,0,4,5,41,2,1,3,1,0,0,1,0,0,0,16,0,0,0,0,0,0,1,0,1,17,12,0,3,1
2012-01-16,GRID_45.541666485|-73.70833602500002,6,12,0,0,0,8,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0
2012-01-16,GRID_45.624999815|-73.541669365,16,30,0,1,1,18,1,0,1,0,0,0,1,0,0,0,9,0,1,1,0,0,0,0,0,0,12,3,0,1,0
2012-01-16,GRID_45.624999815|-73.625002695,11,21,0,2,2,14,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,2,0,1,0
2012-01-17,GRID_45.458333155|-73.625002695,28,55,0,2,2,35,1,2,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,16,10,0,2,0
2012-01-17,GRID_45.458333155|-73.70833602500002,11,21,0,0,0,13,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,8,3,0,0,0
2012-01-17,GRID_45.458333155|-73.791669355,7,13,0,0,0,8,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,4,3,0,0,0
2012-01-17,GRID_45.458333155|-73.875002685,4,8,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0
2012-01-17,GRID_45.541666485|-73.541669365,35,64,0,4,4,40,3,1,1,1,0,0,2,0,0,0,15,0,4,4,0,0,0,0,0,0,19,12,0,4,0
2012-01-17,GRID_45.541666485|-73.625002695,49,97,1,5,6,72,3,0,4,0,0,0,0,0,0,0,17,0,2,2,0,0,0,0,0,0,22,21,1,5,0
2012-01-17,GRID_45.541666485|-73.70833602500002,9,18,0,2,2,12,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,2,0,2,0
2012-01-17,GRID_45.624999815|-73.541669365,12,23,0,5,5,18,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,5,0,2,0
2012-01-17,GRID_45.624999815|-73.625002695,10,19,0,6,6,14,0,0,0,0,0,0,1,0,0,0,4,0,1,1,0,0,0,0,0,0,4,3,0,3,0
2012-01-18,GRID_45.458333155|-73.625002695,28,56,0,3,3,40,2,2,0,1,0,0,0,0,0,0,11,0,2,2,0,0,0,0,0,0,15,11,0,2,0
2012-01-18,GRID_45.458333155|-73.70833602500002,7,16,0,0,0,9,1,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0
2012-01-18,GRID_45.458333155|-73.791669355,11,19,0,0,0,12,0,2,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,9,0,0,0
2012-01-18,GRID_45.458333155|-73.875002685,5,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0
2012-01-18,GRID_45.458333155|-73.958336015,2,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2012-01-18,GRID_45.541666485|-73.541669365,40,78,0,6,6,51,4,0,2,0,0,0,2,0,0,0,17,0,0,0,0,0,0,0,0,0,22,14,0,4,0
2012-01-18,GRID_45.541666485|-73.625002695,37,78,0,5,5,55,2,0,1,0,0,0,0,0,0,0,19,0,1,1,0,0,0,0,0,0,14,18,0,5,0
2012-01-18,GRID_45.541666485|-73.70833602500002,19,39,0,6,6,26,1,0,0,0,0,0,0,0,0,0,12,0,1,1,0,0,0,0,0,0,11,5,0,3,0
2012-01-18,GRID_45.541666485|-73.791669355,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2012-01-18,GRID_45.624999815|-73.541669365,18,35,0,3,3,25,2,0,0,0,0,0,0,0,0,2,5,0,1,1,0,0,0,0,0,0,8,7,0,3,0
2012-01-18,GRID_45.624999815|-73.625002695,8,17,0,3,3,13,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,3,0,3,0
2012-01-19,GRID_45.458333155|-73.625002695,31,63,0,4,4,48,3,1,0,0,0,0,0,0,0,0,11,0,1,1,0,0,0,0,0,0,17,10,0,4,0
2012-01-19,GRID_45.458333155|-73.70833602500002,7,16,0,1,1,12,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,4,2,0,1,0
2012-01-19,GRID_45.458333155|-73.791669355,3,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0
2012-01-19,GRID_45.458333155|-73.875002685,3,5,0,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0
2012-01-19,GRID_45.458333155|-73.958336015,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-01-19,GRID_45.541666485|-73.541669365,31,61,0,5,5,41,4,2,0,0,0,0,2,0,0,1,8,0,3,3,0,0,0,0,0,0,15,11,0,5,0
2012-01-19,GRID_45.541666485|-73.625002695,30,59,0,5,5,43,3,0,0,0,0,0,1,0,0,0,12,0,2,2,0,0,0,0,0,0,15,10,0,5,0
2012-01-19,GRID_45.541666485|-73.70833602500002,12,22,0,0,0,15,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,6,0,0,0
2012-01-19,GRID_45.541666485|-73.791669355,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-01-19,GRID_45.624999815|-73.541669365,15,32,0,3,3,22,1,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,7,0,3,0
2012-01-19,GRID_45.624999815|-73.625002695,10,20,0,3,3,15,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,2,0,2,0
2012-01-20,GRID_45.458333155|-73.625002695,18,36,0,2,2,24,3,0,0,0,0,0,0,0,0,0,9,0,1,1,0,0,0,0,0,0,9,7,0,2,0
2012-01-20,GRID_45.458333155|-73.70833602500002,5,10,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,1,0,0,0
2012-01-20,GRID_45.458333155|-73.791669355,2,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2012-01-20,GRID_45.458333155|-73.875002685,5,11,0,0,0,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,4,0,0,0
2012-01-20,GRID_45.541666485|-73.541669365,21,42,0,5,5,28,3,0,1,0,0,0,1,0,0,0,6,0,3,3,0,0,0,0,0,0,11,5,0,5,0
2012-01-20,GRID_45.541666485|-73.625002695,27,59,0,2,2,45,1,1,0,0,0,0,0,0,0,0,11,0,1,1,0,0,0,0,0,0,15,10,0,2,0
2012-01-20,GRID_45.541666485|-73.70833602500002,4,8,0,0,0,3,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0
2012-01-20,GRID_45.624999815|-73.541669365,14,27,0,4,4,20,1,0,1,0,0,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,6,4,0,4,0
2012-01-20,GRID_45.624999815|-73.625002695,8,17,0,3,3,13,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,1,0,2,0
2012-01-21,GRID_45.458333155|-73.625002695,21,43,0,2,2,31,0,2,0,0,0,0,3,0,0,0,7,0,1,1,0,0,0,0,0,0,5,14,0,2,0
2012-01-21,GRID_45.458333155|-73.70833602500002,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-01-21,GRID_45.458333155|-73.791669355,9,18,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,2,0,0,0
2012-01-21,GRID_45.458333155|-73.875002685,3,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0
2012-01-21,GRID_45.541666485|-73.541669365,24,56,0,3,3,43,3,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,1,10,11,0,3,0
2012-01-21,GRID_45.541666485|-73.625002695,25,48,0,0,0,30,0,0,0,0,0,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0,12,13,0,0,0
2012-01-21,GRID_45.541666485|-73.70833602500002,8,17,0,3,3,14,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,3,3,0,2,0
2012-01-21,GRID_45.541666485|-73.791669355,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-01-21,GRID_45.541666485|-73.875002685,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-01-21,GRID_45.624999815|-73.541669365,11,22,0,3,3,13,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,2,0,1,0
2012-01-21,GRID_45.624999815|-73.625002695,6,13,0,1,1,11,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,1,0
2012-01-22,GRID_45.458333155|-73.625002695,15,29,0,1,1,22,0,0,0,0,0,0,0,0,0,0,7,0,1,1,0,0,0,0,0,0,6,8,0,1,0
2012-01-22,GRID_45.458333155|-73.70833602500002,3,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0
2012-01-22,GRID_45.458333155|-73.791669355,2,4,0,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2012-01-22,GRID_45.458333155|-73.875002685,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2012-01-22,GRID_45.541666485|-73.541669365,11,24,0,1,1,19,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,7,0,1,0
2012-01-22,GRID_45.541666485|-73.625002695,12,23,0,2,2,17,0,0,0,0,0,0,0,0,0,0,6,0,1,1,0,0,0,0,0,0,5,5,0,2,0
2012-01-22,GRID_45.541666485|-73.70833602500002,5,11,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,2,0,0,0
2012-01-22,GRID_45.541666485|-73.791669355,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-01-22,GRID_45.624999815|-73.541669365,6,12,0,0,0,8,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,5,1,0,0,0
2012-01-22,GRID_45.624999815|-73.625002695,6,10,0,1,1,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,1,0,1,0
2012-01-23,GRID_45.458333155|-73.625002695,22,41,0,3,3,26,3,1,1,0,0,0,1,0,0,0,9,0,2,2,0,0,0,0,0,0,15,4,0,3,0
2012-01-23,GRID_45.458333155|-73.70833602500002,3,5,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0
2012-01-23,GRID_45.458333155|-73.791669355,3,5,0,1,1,3,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,1,1,0,1,0
2012-01-23,GRID_45.458333155|-73.875002685,2,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2012-01-23,GRID_45.541666485|-73.541669365,21,41,2,6,8,29,1,0,0,0,0,0,0,0,0,0,10,0,3,3,0,0,0,0,0,0,13,3,1,4,0
2012-01-23,GRID_45.541666485|-73.625002695,21,42,0,3,3,27,1,0,0,0,0,0,0,0,0,1,13,0,1,1,0,0,0,0,0,0,14,4,0,3,0
2012-01-23,GRID_45.541666485|-73.70833602500002,9,17,0,3,3,11,0,0,1,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,2,4,0,3,0
2012-01-23,GRID_45.624999815|-73.541669365,9,18,1,4,5,15,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,1,1,2,0
2012-01-23,GRID_45.624999815|-73.625002695,7,12,0,1,1,7,1,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,4,2,0,1,0
2012-01-24,GRID_45.458333155|-73.625002695,18,36,0,2,2,24,0,1,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,11,5,0,2,0
2012-01-24,GRID_45.458333155|-73.70833602500002,5,10,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,1,0,0,0
2012-01-24,GRID_45.458333155|-73.791669355,5,11,0,0,0,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,3,0,0,0
2012-01-24,GRID_45.458333155|-73.875002685,5,9,0,1,1,6,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,3,1,0,1,0
2012-01-24,GRID_45.458333155|-73.958336015,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-01-24,GRID_45.541666485|-73.541669365,22,45,0,5,5,32,2,1,1,0,0,0,0,0,0,0,9,0,1,1,0,0,0,0,0,0,10,8,0,4,0
2012-01-24,GRID_45.541666485|-73.625002695,22,42,1,1,2,28,2,0,1,1,0,0,2,0,0,0,8,0,1,1,0,0,0,0,0,0,13,7,1,1,0
2012-01-24,GRID_45.541666485|-73.70833602500002,5,9,0,1,1,5,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,1,3,0,1,0
2012-01-24,GRID_45.624999815|-73.541669365,6,12,0,0,0,6,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,1,0,0,0
2012-01-24,GRID_45.624999815|-73.625002695,7,13,0,1,1,8,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,4,2,0,1,0
2012-01-25,GRID_45.458333155|-73.625002695,19,38,0,1,1,26,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,11,7,0,1,0
2012-01-25,GRID_45.458333155|-73.70833602500002,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2012-01-25,GRID_45.458333155|-73.791669355,3,4,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,2,0
2012-01-25,GRID_45.458333155|-73.875002685,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2012-01-25,GRID_45.541666485|-73.541669365,15,26,0,0,0,14,2,0,1,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,7,8,0,0,0
2012-01-25,GRID_45.541666485|-73.625002695,17,35,0,4,4,25,0,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,7,0,3,0
2012-01-25,GRID_45.541666485|-73.70833602500002,8,16,0,3,3,11,0,0,1,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,3,3,0,2,0
2012-01-25,GRID_45.541666485|-73.875002685,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012-01-25,GRID_45.624999815|-73.541669365,7,14,0,3,3,11,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,4,0,0,3,0
2012-01-25,GRID_45.624999815|-73.625002695,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-01-26,GRID_45.458333155|-73.625002695,18,41,0,4,4,30,3,0,0,0,0,0,0,0,0,0,6,0,1,1,0,0,0,0,0,0,8,6,0,4,0
2012-01-26,GRID_45.458333155|-73.70833602500002,3,6,0,1,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0
2012-01-26,GRID_45.458333155|-73.791669355,4,8,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0
2012-01-26,GRID_45.458333155|-73.875002685,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-01-26,GRID_45.541666485|-73.541669365,15,30,0,0,0,20,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,11,4,0,0,0
2012-01-26,GRID_45.541666485|-73.625002695,21,39,0,5,5,31,3,0,0,1,0,0,1,0,0,0,3,0,1,1,0,0,0,0,0,0,9,8,0,4,0
2012-01-26,GRID_45.541666485|-73.70833602500002,5,11,0,0,0,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0
2012-01-26,GRID_45.624999815|-73.541669365,14,24,0,2,2,18,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,6,0,1,0
2012-01-26,GRID_45.624999815|-73.625002695,4,8,0,1,1,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0
2012-01-27,GRID_45.458333155|-73.625002695,32,65,0,6,6,50,0,2,0,0,0,0,1,0,0,0,12,0,1,1,0,0,0,0,0,0,12,15,0,5,0
2012-01-27,GRID_45.458333155|-73.70833602500002,14,28,0,2,2,20,2,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,7,0,2,0
2012-01-27,GRID_45.458333155|-73.791669355,7,14,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,2,0,0,0
2012-01-27,GRID_45.458333155|-73.875002685,8,17,0,3,3,15,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0,2,0
2012-01-27,GRID_45.458333155|-73.958336015,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-01-27,GRID_45.541666485|-73.541669365,35,71,0,7,7,56,2,0,0,0,0,0,0,0,0,0,11,0,1,1,0,0,0,0,0,0,11,20,0,4,0
2012-01-27,GRID_45.541666485|-73.625002695,44,87,0,8,8,61,5,0,0,0,0,0,1,0,0,1,18,0,2,2,0,0,0,0,0,0,17,19,0,8,0
2012-01-27,GRID_45.541666485|-73.70833602500002,14,32,0,2,2,23,1,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,4,8,0,2,0
2012-01-27,GRID_45.541666485|-73.791669355,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-01-27,GRID_45.624999815|-73.541669365,20,39,0,3,3,27,2,0,0,0,0,0,1,0,0,0,9,0,2,2,0,0,0,0,0,0,6,11,0,3,0
2012-01-27,GRID_45.624999815|-73.625002695,10,24,0,9,9,19,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,4,0,4,0
2012-01-28,GRID_45.458333155|-73.625002695,15,31,0,3,3,23,2,0,0,0,0,0,1,0,0,0,4,0,1,1,0,0,0,0,0,0,7,5,0,3,0
2012-01-28,GRID_45.458333155|-73.70833602500002,6,9,0,0,0,4,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,4,2,0,0,0
2012-01-28,GRID_45.458333155|-73.791669355,5,8,0,2,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0
2012-01-28,GRID_45.458333155|-73.875002685,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-01-28,GRID_45.541666485|-73.541669365,21,43,1,4,5,31,0,1,0,1,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,10,7,1,3,0
2012-01-28,GRID_45.541666485|-73.625002695,16,31,0,3,3,23,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,5,0,2,0
2012-01-28,GRID_45.541666485|-73.70833602500002,2,4,0,1,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2012-01-28,GRID_45.541666485|-73.791669355,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-01-28,GRID_45.624999815|-73.541669365,6,12,0,1,1,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,1,0,1,0
2012-01-28,GRID_45.624999815|-73.625002695,7,14,0,0,0,8,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,2,0,0,0
2012-01-29,GRID_45.458333155|-73.625002695,8,16,0,1,1,11,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,2,0,1,0
2012-01-29,GRID_45.458333155|-73.70833602500002,3,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0
2012-01-29,GRID_45.458333155|-73.791669355,2,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2012-01-29,GRID_45.458333155|-73.875002685,4,8,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,3,0,0,0
2012-01-29,GRID_45.541666485|-73.541669365,21,40,0,4,4,29,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,12,6,0,3,0
2012-01-29,GRID_45.541666485|-73.625002695,14,30,0,0,0,23,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,7,0,0,0
2012-01-29,GRID_45.541666485|-73.70833602500002,2,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0
2012-01-29,GRID_45.541666485|-73.791669355,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-01-29,GRID_45.624999815|-73.541669365,10,16,0,1,1,11,1,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,3,6,0,1,0
2012-01-29,GRID_45.624999815|-73.625002695,6,13,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,2,0,0,0
2012-01-30,GRID_45.458333155|-73.625002695,18,34,0,2,2,22,1,0,0,0,0,0,0,0,0,0,11,0,1,1,0,0,0,0,0,0,9,7,0,2,0
2012-01-30,GRID_45.458333155|-73.70833602500002,2,4,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2012-01-30,GRID_45.458333155|-73.791669355,2,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2012-01-30,GRID_45.458333155|-73.875002685,7,14,0,0,0,10,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,4,3,0,0,0
2012-01-30,GRID_45.541666485|-73.541669365,17,37,0,2,2,28,0,1,0,0,0,0,2,0,0,1,5,0,2,2,0,0,0,0,0,0,9,7,0,1,0
2012-01-30,GRID_45.541666485|-73.625002695,26,48,0,4,4,32,3,0,0,0,0,0,1,0,0,1,11,0,2,2,0,0,0,0,0,0,14,8,0,4,0
2012-01-30,GRID_45.541666485|-73.70833602500002,4,6,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,2,0
2012-01-30,GRID_45.624999815|-73.541669365,4,8,0,0,0,4,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0
2012-01-30,GRID_45.624999815|-73.625002695,5,9,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,2,0,0,0
2012-01-31,GRID_45.458333155|-73.625002695,17,33,0,2,2,21,3,2,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,10,5,0,2,0
2012-01-31,GRID_45.458333155|-73.70833602500002,5,9,0,1,1,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,1,0
2012-01-31,GRID_45.458333155|-73.791669355,8,15,0,1,1,7,1,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,1,0,1,0
2012-01-31,GRID_45.458333155|-73.875002685,6,12,0,2,2,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,2,0,1,0
2012-01-31,GRID_45.541666485|-73.541669365,30,63,0,4,4,50,2,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,17,9,0,4,0
2012-01-31,GRID_45.541666485|-73.625002695,25,51,0,3,3,37,2,0,1,0,0,0,1,0,0,1,9,0,0,0,0,0,0,0,0,0,11,12,0,2,0
2012-01-31,GRID_45.541666485|-73.70833602500002,9,18,0,3,3,14,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,2,0,1,0
2012-01-31,GRID_45.541666485|-73.791669355,5,9,0,3,3,5,0,0,0,0,0,0,1,0,0,1,2,0,1,1,0,0,0,0,0,0,3,1,0,1,0
2012-01-31,GRID_45.541666485|-73.875002685,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-01-31,GRID_45.624999815|-73.541669365,5,9,0,2,2,4,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,2,0
2012-01-31,GRID_45.624999815|-73.625002695,8,15,0,1,1,10,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,4,3,0,1,0
2012-02-01,GRID_45.458333155|-73.625002695,21,37,0,6,6,24,0,2,0,0,0,0,0,0,0,1,9,0,1,1,0,0,0,0,0,0,10,7,0,4,0
2012-02-01,GRID_45.458333155|-73.70833602500002,7,14,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,0,0,0
2012-02-01,GRID_45.458333155|-73.791669355,6,10,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,2,0,0,0
2012-02-01,GRID_45.458333155|-73.875002685,5,8,0,0,0,5,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,2,0,0,0
2012-02-01,GRID_45.541666485|-73.541669365,29,62,0,3,3,41,2,0,0,0,0,0,2,0,0,1,14,0,1,1,0,0,0,0,0,0,17,9,0,3,0
